100	0
139.8	0
179.6	0
219.4	0
259.2	4.21E-38
299	0
338.8	0
378.6	0
418.4	0
458.2	0
498	0
537.8	0
577.6	0
617.4	0
657.2	0
697	0
736.8	0
776.6	0
816.4	0
856.2	0
896	0
935.8	2.42E-41
975.6	6.47E-37
1015.4	4.06E-33
1055.2	7.91E-30
1095	6.12E-27
1134.8	2.00E-24
1174.6	3.15E-22
1214.4	2.68E-20
1254.2	1.37E-18
1294	4.68E-17
1333.8	1.08E-15
1373.6	1.78E-14
1413.4	2.16E-13
1453.2	2.04E-12
1493	1.53E-11
1532.8	9.56E-11
1572.6	5.00E-10
1612.4	2.24E-09
1652.2	8.74E-09
1692	3.02E-08
1731.8	9.36E-08
1771.6	2.65E-07
1811.4	6.89E-07
1851.2	1.66E-06
1891	3.70E-06
1930.8	7.77E-06
1970.6	1.54E-05
2010.4	2.89E-05
2050.2	5.18E-05
2090	8.93E-05
2129.8	1.48E-04
2169.6	2.37E-04
2209.4	3.66E-04
2249.2	5.50E-04
2289	8.05E-04
2328.8	1.15E-03
2368.6	1.60E-03
2408.4	2.18E-03
2448.2	2.92E-03
2488	3.84E-03
2527.8	4.97E-03
2567.6	6.32E-03
2607.4	7.93E-03
2647.2	9.83E-03
2687	1.20E-02
2726.8	1.45E-02
2766.6	1.74E-02
2806.4	2.06E-02
2846.2	2.42E-02
2886	2.82E-02
2925.8	3.25E-02
2965.6	3.73E-02
3005.4	4.24E-02
3045.2	4.80E-02
3085	5.39E-02
3124.8	6.02E-02
3164.6	6.69E-02
3204.4	7.40E-02
3244.2	8.14E-02
3284	8.91E-02
3323.8	9.72E-02
3363.6	0.10553
3403.4	0.11418
3443.2	0.1231
3483	0.13227
3522.8	0.14167
3562.6	0.15129
3602.4	0.16109
3642.2	0.17107
3682	0.1812
3721.8	0.19147
3761.6	0.20186
3801.4	0.21234
3841.2	0.22291
3881	0.23355
3920.8	0.24423
3960.6	0.25496
4000.4	0.26565
4040.2	0.27632
4080	0.28707
4119.8	0.29779
4159.6	0.30849
4199.4	0.31914
4239.2	0.32974
4279	0.34028
4318.8	0.35075
4358.6	0.36114
4398.4	0.37144
4438.2	0.38165
4478	0.39177
4517.8	0.40178
4557.6	0.41169
4597.4	0.42149
4637.2	0.43117
4677	0.44073
4716.8	0.45017
4756.6	0.45948
4796.4	0.46866
4836.2	0.47771
4876	0.48664
4915.8	0.49543
4955.6	0.50408
4995.4	0.51261
5035.2	0.521
5075	0.52926
5114.8	0.53738
5154.6	0.54537
5194.4	0.55322
5234.2	0.56094
5274	0.56854
5313.8	0.57599
5353.6	0.58333
5393.4	0.59053
5433.2	0.5976
5473	0.60455
5512.8	0.61137
5552.6	0.61806
5592.4	0.62463
5632.2	0.63108
5672	0.6374
5711.8	0.64362
5751.6	0.64971
5791.4	0.6557
5831.2	0.66156
5871	0.66733
5910.8	0.67298
5950.6	0.67852
5990.4	0.68395
6030.2	0.68928
6070	0.69451
6109.8	0.69964
6149.6	0.70467
6189.4	0.7096
6229.2	0.71444
6269	0.71919
6308.8	0.72384
6348.6	0.72841
6388.4	0.73288
6428.2	0.73727
6468	0.74157
6507.8	0.74579
6547.6	0.74993
6587.4	0.75399
6627.2	0.75797
6667	0.76187
6706.8	0.7657
6746.6	0.76946
6786.4	0.77314
6826.2	0.77675
6866	0.78029
6905.8	0.78376
6945.6	0.78717
6985.4	0.79051
7025.2	0.79379
7065	0.797
7104.8	0.80016
7144.6	0.80325
7184.4	0.80628
7224.2	0.80926
7264	0.81218
7303.8	0.81505
7343.6	0.81786
7383.4	0.82061
7423.2	0.82332
7463	0.82597
7502.8	0.82858
7542.6	0.83114
7582.4	0.83365
7622.2	0.83611
7662	0.83852
7701.8	0.8409
7741.6	0.84322
7781.4	0.84551
7821.2	0.84775
7861	0.84995
7900.8	0.85212
7940.6	0.85424
7980.4	0.85632
8020.2	0.85837
8060	0.86038
8099.8	0.86235
8139.6	0.86429
8179.4	0.86619
8219.2	0.86806
8259	0.8699
8298.8	0.8717
8338.6	0.87347
8378.4	0.87521
8418.2	0.87692
8458	0.8786
8497.8	0.88025
8537.6	0.88187
8577.4	0.88346
8617.2	0.88503
8657	0.88656
8696.8	0.88807
8736.6	0.88956
8776.4	0.89102
8816.2	0.89245
8856	0.89386
8895.8	0.89525
8935.6	0.89661
8975.4	0.89795
9015.2	0.89926
9055	0.90055
9094.8	0.90183
9134.6	0.90308
9174.4	0.9043
9214.2	0.90551
9254	0.9067
9293.8	0.90787
9333.6	0.90902
9373.4	0.91015
9413.2	0.91126
9453	0.91235
9492.8	0.91343
9532.6	0.91449
9572.4	0.91553
9612.2	0.91655
9652	0.91756
9691.8	0.91855
9731.6	0.91953
9771.4	0.92049
9811.2	0.92143
9851	0.92236
9890.8	0.92327
9930.6	0.92417
9970.4	0.92506
10010	0.92593
10050	0.92679
10090	0.92763
10130	0.92847
10169	0.92929
10209	0.93009
10249	0.93089
10289	0.93167
10329	0.93244
10368	0.93319
10408	0.93394
10448	0.93468
10488	0.9354
10528	0.93611
10567	0.93681
10607	0.93751
10647	0.93819
10687	0.93886
10727	0.93952
10766	0.94017
10806	0.94081
10846	0.94144
10886	0.94206
10926	0.94268
10965	0.94328
11005	0.94388
11045	0.94446
11085	0.94504
11125	0.94561
11164	0.94617
11204	0.94672
11244	0.94727
11284	0.94781
11324	0.94834
11363	0.94886
11403	0.94937
11443	0.94988
11483	0.95038
11523	0.95087
11562	0.95136
11602	0.95184
11642	0.95231
11682	0.95278
11722	0.95323
11761	0.95369
11801	0.95413
11841	0.95457
11881	0.95501
11921	0.95544
11960	0.95586
12000	0.95627
12040	0.95669
12080	0.95709
12120	0.95749
12159	0.95788
12199	0.95827
12239	0.95866
12279	0.95904
12319	0.95941
12358	0.95978
12398	0.96014
